Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_member_Thorndike Field at Minuteman Bikeway~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,L32005,M32033,M32033,L32005,09:13,09:13,17:37,2025-10-27,2025-10-27,0,8h 24m,056FA5A937741260,6A9855717AA57F3C,2,Arrival times within ±5 minutes,"(member, Thorndike Field at Minuteman Bikeway -> Alewife Station at Russell Field, ~552)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,4
COMMUTER_member_Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32012,M32072,M32072,M32012,08:53,08:53,17:17,2025-10-24,2025-10-24,0,8h 24m,4B70007FBFFA9544,E86493D0A845CB42,2,Arrival times within ±4 minutes,"(member, Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St -> Galileo Galilei Way at Main Street, ~528)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,4
COMMUTER_member_Forsyth St at Huntington Ave~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,member,B32062,B32033,B32033,B32062,13:09,13:09,19:41,2025-10-02,2025-10-02,0,6h 32m,B2056DDD78FEF8FC,D6267C16B0855C3C,2,Arrival times within ±1 minutes,"(member, Forsyth St at Huntington Ave -> Huntington Ave at Mass Art, ~784)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_South Station - 700 Atlantic Ave~Tremont St at E Berkeley St,HIGH,Matched Outbound + Return Journey,member,A32010,C32000,C32000,A32010,00:38,00:38,08:13,2025-10-20,2025-10-20,0,7h 35m,CFE62FF7A93CD7D2,7706967F715E2DF0,2,Arrival times within ±0 minutes,"(member, South Station - 700 Atlantic Ave -> Tremont St at E Berkeley St, ~32)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Huntington Ave at Mass Art~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,casual,B32033,B32033,B32033,B32033,13:40,13:40,22:56,2025-10-07,2025-10-07,0,9h 16m,2C96EBA92B15C7D9,2F0951ECD6B1A874,2,Arrival times within ±0 minutes,"(casual, Huntington Ave at Mass Art -> Huntington Ave at Mass Art, ~816)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_MIT Vassar St~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32042,M32072,M32072,M32042,07:31,07:31,19:17,2025-10-15,2025-10-15,0,11h 46m,F80442D61C449786,EF598581D749AC9B,2,Arrival times within ±3 minutes,"(member, MIT Vassar St -> Galileo Galilei Way at Main Street, ~448)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,5,3
COMMUTER_member_Elevate at One Leighton~Chelsea Station,HIGH,Matched Outbound + Return Journey,member,M32092,H32005,H32005,M32092,07:07,07:07,15:53,2025-10-15,2025-10-15,0,8h 46m,D4C20D61BA54FF34,18C2E69B69835C43,2,Arrival times within ±5 minutes,"(member, Elevate at One Leighton -> Chelsea Station, ~424)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,7
COMMUTER_casual_Forsyth St at Huntington Ave~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,casual,B32062,B32033,B32033,B32062,03:19,03:19,10:29,2025-10-06,2025-10-06,0,7h 10m,99BF06BBB14CEC61,EEF78567D020B0B4,2,Arrival times within ±5 minutes,"(casual, Forsyth St at Huntington Ave -> Huntington Ave at Mass Art, ~192)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,3,1,3
COMMUTER_casual_Beacon St at Charles St~Tremont St at E Berkeley St,HIGH,Matched Outbound + Return Journey,casual,D32024,C32000,C32000,D32024,08:54,08:54,16:30,2025-10-07,2025-10-07,0,7h 36m,E773E4E6B1CBB1D9,88EAB98856287D7D,2,Arrival times within ±3 minutes,"(casual, Beacon St at Charles St -> Tremont St at E Berkeley St, ~528)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,5,5,5
COMMUTER_member_Main Street/Albany Street/Technology Square~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32080,M32072,M32072,M32080,07:12,07:12,16:08,2025-10-06,2025-10-06,0,8h 56m,BF978E68F6140B26,86CC45139E69AD55,2,Arrival times within ±0 minutes,"(member, Main Street/Albany Street/Technology Square -> Galileo Galilei Way at Main Street, ~432)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_191 Beacon St~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,S32035,M32072,M32072,S32035,07:25,07:25,21:06,2025-10-27,2025-10-27,0,13h 41m,ECF6FD69275E44E8,432206C263F1D342,2,Arrival times within ±3 minutes,"(member, 191 Beacon St -> Galileo Galilei Way at Main Street, ~440)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,5,9
COMMUTER_member_Northern Strand at Main St~Northern Strand at Bike Kitchen ,HIGH,Matched Outbound + Return Journey,member,G32002,G32004,G32004,G32002,12:58,12:58,18:07,2025-10-19,2025-10-19,0,5h 9m,ACB99567C5822387,004C42FBB17D7FF9,2,Arrival times within ±1 minutes,"(member, Northern Strand at Main St -> Northern Strand at Bike Kitchen , ~776)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,3
COMMUTER_member_Commonwealth Ave at Naples Rd~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,member,E32016,B32033,B32033,E32016,07:37,07:37,12:19,2025-10-08,2025-10-08,0,4h 42m,FD248F77CE892140,86551315B1F5A76C,2,Arrival times within ±2 minutes,"(member, Commonwealth Ave at Naples Rd -> Huntington Ave at Mass Art, ~456)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Community Path at Cedar Street~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,S32022,M32033,M32033,S32022,08:11,08:11,16:57,2025-10-01,2025-10-01,0,8h 46m,65058FCF6670AF84,CF6CB1139532416D,2,Arrival times within ±2 minutes,"(member, Community Path at Cedar Street -> Alewife Station at Russell Field, ~488)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,4
COMMUTER_member_Uphams Corner T Stop - Magnolia St at Dudley St~Uphams Corner,HIGH,Matched Outbound + Return Journey,member,B32025,C32019,C32019,B32025,09:58,09:58,18:55,2025-10-05,2025-10-05,0,8h 57m,A9F695A12749FB68,CB50B0173647AE4D,2,Arrival times within ±0 minutes,"(member, Uphams Corner T Stop - Magnolia St at Dudley St -> Uphams Corner, ~592)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Central Square at Mass Ave / Essex St~325 Binney St.,HIGH,Matched Outbound + Return Journey,member,M32011,M32091,M32091,M32011,06:50,06:50,21:26,2025-10-07,2025-10-07,0,14h 36m,5AE18F6485EB8C5B,F5EBC3CF251251A0,2,Arrival times within ±0 minutes,"(member, Central Square at Mass Ave / Essex St -> 325 Binney St., ~408)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,4
COMMUTER_member_Central Square East Boston~Maverick Square - Lewis Mall,HIGH,Matched Outbound + Return Journey,member,A32041,A32030,A32030,A32041,09:44,09:44,17:49,2025-10-28,2025-10-28,0,8h 5m,6C4C930F12E4D3DB,65177046B28E7B8C,2,Arrival times within ±0 minutes,"(member, Central Square East Boston -> Maverick Square - Lewis Mall, ~584)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,5,4
COMMUTER_member_Brighton Mills - 370 Western Ave~Boston College T,HIGH,Matched Outbound + Return Journey,member,A32005,N32009,N32009,A32005,07:08,07:08,16:31,2025-10-16,2025-10-16,0,9h 23m,CE50325557EBEC49,84E007FF22778198,2,Arrival times within ±4 minutes,"(member, Brighton Mills - 370 Western Ave -> Boston College T, ~424)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,5,5
COMMUTER_casual_Commercial St at Charter St~Surface Rd at State Street,HIGH,Matched Outbound + Return Journey,casual,A32061,A32067,A32067,A32061,12:50,12:50,22:49,2025-10-11,2025-10-11,0,9h 59m,E2495319AE567807,79F5637D4896A975,2,Arrival times within ±1 minutes,"(casual, Commercial St at Charter St -> Surface Rd at State Street, ~768)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_South Station - 700 Atlantic Ave~Surface Rd at State Street,HIGH,Matched Outbound + Return Journey,member,A32010,A32067,A32067,A32010,09:08,09:08,17:31,2025-10-09,2025-10-09,0,8h 23m,8CEF764560450975,1BD9DB2DB93BBC7F,2,Arrival times within ±1 minutes,"(member, South Station - 700 Atlantic Ave -> Surface Rd at State Street, ~544)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_High St at Federal St~Surface Rd at State Street,HIGH,Matched Outbound + Return Journey,member,A32059,A32067,A32067,A32059,07:14,07:14,23:23,2025-10-07,2025-10-07,0,16h 9m,9CB59D53D541A196,C3B23E254862916D,2,Arrival times within ±3 minutes,"(member, High St at Federal St -> Surface Rd at State Street, ~432)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,6,5,6
COMMUTER_member_Central Square at Mass Ave / Essex St~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,M32011,A32003,A32003,M32011,06:21,06:21,14:03,2025-10-19,2025-10-19,0,7h 42m,50D54497D9E460EA,7347246AF9FBD6C8,2,Arrival times within ±2 minutes,"(member, Central Square at Mass Ave / Essex St -> B.U. Central T Stop - 725 Commonwealth Ave, ~376)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_member_Central Square at Mass Ave / Essex St~Mt Auburn,HIGH,Matched Outbound + Return Journey,member,M32011,M32043,M32043,M32011,08:09,08:09,15:52,2025-10-15,2025-10-15,0,7h 43m,AD6DC76FD475DC75,452B4382593A076D,2,Arrival times within ±5 minutes,"(member, Central Square at Mass Ave / Essex St -> Mt Auburn, ~488)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,1,2,2
COMMUTER_member_Commonwealth Ave at Granby St~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,B32060,A32003,A32003,B32060,15:07,15:07,21:06,2025-10-10,2025-10-10,0,5h 59m,AD0CF68FD6F9ABF9,77747EA070185B57,2,Arrival times within ±0 minutes,"(member, Commonwealth Ave at Granby St -> B.U. Central T Stop - 725 Commonwealth Ave, ~904)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,4,4
COMMUTER_member_Valenti Way at Haverhill St~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,A32053,A32003,A32003,A32053,07:15,07:15,16:40,2025-10-21,2025-10-21,0,9h 25m,15C77A596937C85F,02043E1D866EAA5C,2,Arrival times within ±2 minutes,"(member, Valenti Way at Haverhill St -> B.U. Central T Stop - 725 Commonwealth Ave, ~432)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,3,2,4
COMMUTER_member_Walbridge St at Commonwealth Ave~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,D32072,A32003,A32003,D32072,08:22,08:22,17:57,2025-10-06,2025-10-06,0,9h 35m,A2425D0DED89DFE2,562F4A08C62D52B7,2,Arrival times within ±3 minutes,"(member, Walbridge St at Commonwealth Ave -> B.U. Central T Stop - 725 Commonwealth Ave, ~496)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,2
COMMUTER_member_Valenti Way at Haverhill St~Fan Pier,HIGH,Matched Outbound + Return Journey,member,A32053,A32000,A32000,A32053,08:15,08:15,17:10,2025-10-28,2025-10-28,0,8h 55m,D72400EE286BE57C,591F9AD71EC29A7F,2,Arrival times within ±3 minutes,"(member, Valenti Way at Haverhill St -> Fan Pier, ~488)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,5,2,5
COMMUTER_member_Boylston St at Fairfield St~B.U. Central T Stop - 725 Commonwealth Ave,HIGH,Matched Outbound + Return Journey,member,C32008,A32003,A32003,C32008,08:09,08:09,20:37,2025-10-23,2025-10-23,0,12h 28m,CABB3C89CDAFAD29,2D703CFF40BECAF2,2,Arrival times within ±1 minutes,"(member, Boylston St at Fairfield St -> B.U. Central T Stop - 725 Commonwealth Ave, ~488)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,3,5,5
COMMUTER_casual_Lesley University~Mt Auburn,HIGH,Matched Outbound + Return Journey,casual,M32039,M32043,M32043,M32039,07:29,07:29,14:49,2025-10-18,2025-10-18,0,7h 20m,AB03B252D3B71028,56FD8111D61650DE,2,Arrival times within ±0 minutes,"(casual, Lesley University -> Mt Auburn, ~448)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Vassal Lane at Tobin VLUS~Mt Auburn,HIGH,Matched Outbound + Return Journey,member,M32015,M32043,M32043,M32015,07:35,07:35,13:58,2025-10-07,2025-10-07,0,6h 23m,524AA3488EA7FB35,212F3B230915DAA8,2,Arrival times within ±3 minutes,"(member, Vassal Lane at Tobin VLUS -> Mt Auburn, ~448)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,5,5
COMMUTER_member_Danehy Park~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32031,M32029,M32029,M32031,11:57,11:57,18:58,2025-10-17,2025-10-17,0,7h 1m,0497CE946FFB6164,8188055DF28B69B7,2,Arrival times within ±2 minutes,"(member, Danehy Park -> Porter Square Station, ~712)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Harvard Law School at Mass Ave / Jarvis St~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32020,M32029,M32029,M32020,13:46,13:46,18:25,2025-10-30,2025-10-30,0,4h 39m,0BE6F8C01F6A143F,A3E4A7820BEB1686,2,Arrival times within ±4 minutes,"(member, Harvard Law School at Mass Ave / Jarvis St -> Porter Square Station, ~824)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,3
COMMUTER_member_Berkshire Street at Cambridge Street~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32067,M32029,M32029,M32067,08:25,08:25,17:00,2025-10-27,2025-10-27,0,8h 35m,16EF040F80B6DD17,4B3AAF7E7D33D35A,2,Arrival times within ±1 minutes,"(member, Berkshire Street at Cambridge Street -> Porter Square Station, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,3,3,3
COMMUTER_member_Harvard Square at Mass Ave/ Dunster~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32018,M32029,M32029,M32018,13:25,13:25,17:50,2025-10-05,2025-10-05,0,4h 25m,C44AF74C8DA361C6,8B619A5F6F04F434,2,Arrival times within ±1 minutes,"(member, Harvard Square at Mass Ave/ Dunster -> Porter Square Station, ~800)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,3,2
COMMUTER_member_Mass Ave at Alewife Greenway~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,L320013,M32029,M32029,L320013,09:43,09:43,18:16,2025-10-23,2025-10-23,0,8h 33m,1C0628782563034D,0ECE8B89989FF35C,2,Arrival times within ±2 minutes,"(member, Mass Ave at Alewife Greenway -> Porter Square Station, ~576)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Mayor Salvo Path at Mill St~Salem State University - Bike Path at Loring Ave,HIGH,Matched Outbound + Return Journey,casual,T32004,T32007 ,T32007 ,T32004,15:47,15:47,20:36,2025-10-11,2025-10-11,0,4h 49m,2FF050DC164D77D9,1A69ED27626D1632,2,Arrival times within ±2 minutes,"(casual, Mayor Salvo Path at Mill St -> Salem State University - Bike Path at Loring Ave, ~944)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,5,3,6
COMMUTER_member_Linear Park - Mass. Ave. at Cameron Ave. ~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32025,M32029,M32029,M32025,10:54,10:54,17:29,2025-10-21,2025-10-21,0,6h 35m,4AF711819D2F33E2,683CD3849C97B7D0,2,Arrival times within ±5 minutes,"(member, Linear Park - Mass. Ave. at Cameron Ave.  -> Porter Square Station, ~648)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,4,5
COMMUTER_member_Wilson Square~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,S32005,M32029,M32029,S32005,08:21,08:21,17:27,2025-10-18,2025-10-18,0,9h 6m,261F7E5548341325,DE419D9F10A44E59,2,Arrival times within ±4 minutes,"(member, Wilson Square -> Porter Square Station, ~496)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,1,2,2
COMMUTER_casual_Salem State University - Bike Path at Loring Ave~Salem State University - Bike Path at Loring Ave,HIGH,Matched Outbound + Return Journey,casual,T32007 ,T32007 ,T32007 ,T32007 ,16:21,16:21,22:05,2025-10-23,2025-10-23,0,5h 44m,F778BA5A6A5B7C72,7D8AE471127B0996,2,Arrival times within ±3 minutes,"(casual, Salem State University - Bike Path at Loring Ave -> Salem State University - Bike Path at Loring Ave, ~976)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,6,6
COMMUTER_member_Mayor Salvo Path at Mill St~Salem State University - Bike Path at Loring Ave,HIGH,Matched Outbound + Return Journey,member,T32004,T32007 ,T32007 ,T32004,11:44,11:44,19:22,2025-10-15,2025-10-15,0,7h 38m,337DA0716E62F76C,3B507C5FED83E3CB,2,Arrival times within ±1 minutes,"(member, Mayor Salvo Path at Mill St -> Salem State University - Bike Path at Loring Ave, ~704)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,2,3
COMMUTER_member_Salem MBTA - Washington at Federal St~Salem State University - Bike Path at Loring Ave,HIGH,Matched Outbound + Return Journey,member,T32005,T32007 ,T32007 ,T32005,10:12,10:12,21:26,2025-10-01,2025-10-01,0,11h 14m,477A64FF74C110B0,C37C7FD46ED5AEED,2,Arrival times within ±2 minutes,"(member, Salem MBTA - Washington at Federal St -> Salem State University - Bike Path at Loring Ave, ~608)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_South End Library - Tremont St at W Newton St~Pier 4 Blvd at Autumn Ln,HIGH,Matched Outbound + Return Journey,member,A32009,C32107,C32107,A32009,06:15,06:15,15:38,2025-10-29,2025-10-29,0,9h 23m,059FE92C7759405D,E584DA5D97AEEF21,2,Arrival times within ±3 minutes,"(member, South End Library - Tremont St at W Newton St -> Pier 4 Blvd at Autumn Ln, ~368)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,6,3,7
COMMUTER_member_Columbia Rd at Tierney Community Center~Pier 4 Blvd at Autumn Ln,HIGH,Matched Outbound + Return Journey,member,C32052,C32107,C32107,C32052,08:06,08:06,17:39,2025-10-01,2025-10-01,0,9h 33m,6794218328F8F8A7,6919490F4C48322F,2,Arrival times within ±1 minutes,"(member, Columbia Rd at Tierney Community Center -> Pier 4 Blvd at Autumn Ln, ~480)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,7,8
COMMUTER_casual_East Somerville Library (Broadway and Illinois)~Foss Park,HIGH,Matched Outbound + Return Journey,casual,S32017,S32015,S32015,S32017,12:47,12:47,20:05,2025-10-19,2025-10-19,0,7h 18m,C79601699FA718A3,11AAE5ECFC0696C9,2,Arrival times within ±0 minutes,"(casual, East Somerville Library (Broadway and Illinois) -> Foss Park, ~760)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Union Square East~Morgan Ave at North First St,HIGH,Matched Outbound + Return Journey,member,S32041,M32086,M32086,S32041,07:56,07:56,23:17,2025-10-07,2025-10-07,0,15h 21m,9539A6C67FAAB94E,32AFEB494517589D,2,Arrival times within ±3 minutes,"(member, Union Square East -> Morgan Ave at North First St, ~472)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_member_Gilman Square T at Medford St~Pier 4 Blvd at Autumn Ln,HIGH,Matched Outbound + Return Journey,member,S32046,C32107,C32107,S32046,07:13,07:13,16:55,2025-10-08,2025-10-08,0,9h 42m,B42175C8C3A19885,9038E8045097AA6A,2,Arrival times within ±5 minutes,"(member, Gilman Square T at Medford St -> Pier 4 Blvd at Autumn Ln, ~432)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,1,2
COMMUTER_member_Gilman Square T at Medford St~Morgan Ave at North First St,HIGH,Matched Outbound + Return Journey,member,S32046,M32086,M32086,S32046,06:58,06:58,18:57,2025-10-31,2025-10-31,0,11h 59m,DDC36A784D74AAF4,464A1D817D5A7CF4,2,Arrival times within ±3 minutes,"(member, Gilman Square T at Medford St -> Morgan Ave at North First St, ~416)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,6,7,8
COMMUTER_member_Washington St at Waltham St~Harrison Ave at Mullins Way,HIGH,Matched Outbound + Return Journey,member,D32002,C32057,C32057,D32002,09:27,09:27,18:17,2025-10-17,2025-10-17,0,8h 50m,1320BB657980BB7B,CD74F8583BB49276,2,Arrival times within ±0 minutes,"(member, Washington St at Waltham St -> Harrison Ave at Mullins Way, ~560)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_B.U. Central T Stop - 725 Commonwealth Ave~Walbridge St at Commonwealth Ave,HIGH,Matched Outbound + Return Journey,casual,A32003,D32072,D32072,A32003,14:16,14:16,19:33,2025-10-18,2025-10-18,0,5h 17m,8B960A4BA8E32B43,3D59D86420F89C1C,2,Arrival times within ±1 minutes,"(casual, B.U. Central T Stop - 725 Commonwealth Ave -> Walbridge St at Commonwealth Ave, ~856)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Newbury St at Hereford St~Harrison Ave at Mullins Way,HIGH,Matched Outbound + Return Journey,member,B32000,C32057,C32057,B32000,15:05,15:05,19:47,2025-10-03,2025-10-03,0,4h 42m,FA0FC37A6CDF2BE9,61B85C15132D9C2E,2,Arrival times within ±0 minutes,"(member, Newbury St at Hereford St -> Harrison Ave at Mullins Way, ~904)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Cambridge Crossing at North First Street~Pier 4 Blvd at Autumn Ln,HIGH,Matched Outbound + Return Journey,member,M32077,C32107,C32107,M32077,05:51,05:51,15:40,2025-10-08,2025-10-08,0,9h 49m,6B98A980B05C0490,FD50E9B4C3130A0F,2,Arrival times within ±5 minutes,"(member, Cambridge Crossing at North First Street -> Pier 4 Blvd at Autumn Ln, ~344)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,3,3
COMMUTER_member_W Broadway at D St~Pier 4 Blvd at Autumn Ln,HIGH,Matched Outbound + Return Journey,member,C32029,C32107,C32107,C32029,08:39,08:39,13:38,2025-10-06,2025-10-06,0,4h 59m,C8B8636A29A4BE92,D4DA8E064B1DAE9E,2,Arrival times within ±4 minutes,"(member, W Broadway at D St -> Pier 4 Blvd at Autumn Ln, ~512)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Boston Public Market - Surface Rd at Sudbury St~Pier 4 Blvd at Autumn Ln,HIGH,Matched Outbound + Return Journey,member,D32027,C32107,C32107,D32027,09:24,09:24,20:23,2025-10-06,2025-10-06,0,10h 59m,0542AD5B15479425,C27DFCCA76EF25A0,2,Arrival times within ±3 minutes,"(member, Boston Public Market - Surface Rd at Sudbury St -> Pier 4 Blvd at Autumn Ln, ~560)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,5
COMMUTER_casual_South Station - 700 Atlantic Ave~Pier 4 Blvd at Autumn Ln,HIGH,Matched Outbound + Return Journey,casual,A32010,C32107,C32107,A32010,08:50,08:50,15:31,2025-10-02,2025-10-02,0,6h 41m,3E0FA111CF242872,A0B93D1693123377,2,Arrival times within ±2 minutes,"(casual, South Station - 700 Atlantic Ave -> Pier 4 Blvd at Autumn Ln, ~528)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
