Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_member_Perry Park~MIT Stata Center at Vassar St / Main St,HIGH,Matched Outbound + Return Journey,member,S32034,M32005,M32005,S32034,07:20,07:20,19:23,2025-10-14,2025-10-14,0,12h 3m,63629F59FC5625AA,93FEF9DB28830D2E,4,Arrival times within ±1 minutes,"(member, Perry Park -> MIT Stata Center at Vassar St / Main St, ~440)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,8,10,14,12
COMMUTER_casual_Massachusetts Ave at Boylston St.~One Kendall Square at Hampshire St / Portland St,HIGH,Matched Outbound + Return Journey,casual,B32065,M32002,M32002,B32065,16:24,16:24,20:36,2025-10-03,2025-10-03,0,4h 12m,268DBA2F46710C67,B9FB731A8DCFA83A,4,Arrival times within ±0 minutes,"(casual, Massachusetts Ave at Boylston St. -> One Kendall Square at Hampshire St / Portland St, ~984)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,5,5
COMMUTER_member_MIT Vassar St~Central Square at Mass Ave / Essex St,HIGH,Matched Outbound + Return Journey,member,M32042,M32011,M32011,M32042,12:16,12:16,16:48,2025-10-04,2025-10-04,0,4h 32m,E5A9FAA1FE34DFA4,9117432292EA70D6,4,Arrival times within ±1 minutes,"(member, MIT Vassar St -> Central Square at Mass Ave / Essex St, ~736)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,5,5
COMMUTER_member_MIT at Mass Ave / Amherst St~Central Square at Mass Ave / Essex St,HIGH,Matched Outbound + Return Journey,member,M32006,M32011,M32011,M32006,12:34,12:34,21:00,2025-10-04,2025-10-04,0,8h 26m,70DD59D408A3723B,0465A3A756DDA95D,4,Arrival times within ±1 minutes,"(member, MIT at Mass Ave / Amherst St -> Central Square at Mass Ave / Essex St, ~754)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,5,7,8
COMMUTER_member_Harvard St and Stedman St~Galileo Galilei Way at Fulkerson St/Binney St,HIGH,Matched Outbound + Return Journey,member,K32017,M32078,M32078,K32017,07:55,07:55,16:15,2025-10-09,2025-10-09,0,8h 20m,1D3FCD25B5D7523F,CB2A84116FECD379,4,Arrival times within ±1 minutes,"(member, Harvard St and Stedman St -> Galileo Galilei Way at Fulkerson St/Binney St, ~474)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,15,18,18
COMMUTER_member_Beacon St at Massachusetts Ave~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,B32016,M32006,M32006,B32016,08:58,08:58,15:46,2025-10-03,2025-10-03,0,6h 48m,52103CF391CD0A22,6AAC528C6883F40B,4,Arrival times within ±1 minutes,"(member, Beacon St at Massachusetts Ave -> MIT at Mass Ave / Amherst St, ~538)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,8,12,15
COMMUTER_member_Dartmouth St at Newbury St~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,D32045,M32006,M32006,D32045,07:02,07:02,17:47,2025-10-04,2025-10-04,0,10h 45m,17F188FC1C373082,A17EA2FE05B85A8D,4,Arrival times within ±1 minutes,"(member, Dartmouth St at Newbury St -> MIT at Mass Ave / Amherst St, ~422)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,8,12,14,14
COMMUTER_member_Moore Youth Center~MIT at Mass Ave / Amherst St,HIGH,Matched Outbound + Return Journey,member,M32089,,M32006,M32089,07:10,07:10,17:19,2025-10-06,2025-10-06,0,10h 9m,92AEA6FFFBF76268,8B07C3AD7A1DEE90,4,Arrival times within ±1 minutes,"(member, Moore Youth Center -> MIT at Mass Ave / Amherst St, ~430)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,5,6,6
COMMUTER_member_Hood Park~Spaulding Rehabilitation Hospital - Charlestown Navy Yard,HIGH,Matched Outbound + Return Journey,member,D32060,D32023,D32023,D32060,06:42,06:42,16:02,2025-10-02,2025-10-02,0,9h 20m,77F625484E578247,897A435A8D9A97E2,4,Arrival times within ±1 minutes,"(member, Hood Park -> Spaulding Rehabilitation Hospital - Charlestown Navy Yard, ~402)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,11,8,12
COMMUTER_casual_Massachusetts Ave at Boylston St.~Main Street/Albany Street/Technology Square,HIGH,Matched Outbound + Return Journey,casual,B32065,M32080,M32080,B32065,14:19,14:19,20:15,2025-10-25,2025-10-25,0,5h 56m,8556EF3C656EC57E,819779F5EE1A7270,4,Arrival times within ±0 minutes,"(casual, Massachusetts Ave at Boylston St. -> Main Street/Albany Street/Technology Square, ~858)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,4
COMMUTER_member_Soldiers Field Park - 111 Western Ave~Mugar Way at Beacon St,HIGH,Matched Outbound + Return Journey,member,A32006,D32017,D32017,A32006,07:09,07:09,16:12,2025-10-01,2025-10-01,0,9h 3m,89C0A6C5B0020C7B,06E0EF92E2F1B855,4,Arrival times within ±1 minutes,"(member, Soldiers Field Park - 111 Western Ave -> Mugar Way at Beacon St, ~428)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,7,9,11
COMMUTER_member_Cambridge St - at Columbia St / Webster Ave~Harvard Square at Brattle St / Eliot St,HIGH,Matched Outbound + Return Journey,member,M32007,M32017,M32017,M32007,08:28,08:28,22:34,2025-10-17,2025-10-17,0,14h 6m,1BA1185C65838489,2A2C43B39EE606A6,4,Arrival times within ±1 minutes,"(member, Cambridge St - at Columbia St / Webster Ave -> Harvard Square at Brattle St / Eliot St, ~508)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,7,7,9
COMMUTER_member_MIT Vassar St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32042,M32018,M32018,M32042,17:28,17:28,21:36,2025-10-04,2025-10-04,0,4h 8m,E3475623D21444D0,49A16F63903FE659,4,Arrival times within ±1 minutes,"(member, MIT Vassar St -> Harvard Square at Mass Ave/ Dunster, ~1048)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,5,5
COMMUTER_member_Cambridge St - at Columbia St / Webster Ave~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32007,M32018,M32018,M32007,10:00,10:00,15:02,2025-10-17,2025-10-17,0,5h 2m,DBACDD67A7A7F3CD,D57ADF4341650264,4,Arrival times within ±1 minutes,"(member, Cambridge St - at Columbia St / Webster Ave -> Harvard Square at Mass Ave/ Dunster, ~600)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,5,5,5
COMMUTER_member_Jamaicaway at Perkins St~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,E32002,A32004,A32004,E32002,04:41,04:41,19:12,2025-10-23,2025-10-23,0,14h 31m,9D2462828F451172,048D5AB545BD2271,4,Arrival times within ±1 minutes,"(member, Jamaicaway at Perkins St -> Longwood Ave at Binney St, ~280)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,12,18,14,21
COMMUTER_member_High St at Cypress St~Longwood Ave at Binney St,HIGH,Matched Outbound + Return Journey,member,K32010,A32004,A32004,K32010,09:04,09:04,18:36,2025-10-24,2025-10-24,0,9h 32m,698ADF90CE9A0447,7959ABB5D8CBEC20,4,Arrival times within ±1 minutes,"(member, High St at Cypress St -> Longwood Ave at Binney St, ~544)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,4,4
COMMUTER_casual_Forest River Park~Salem MBTA - Washington at Federal St,HIGH,Matched Outbound + Return Journey,casual,T32010,T32005,T32005,T32010,11:38,11:38,16:37,2025-10-25,2025-10-25,0,4h 59m,ABDC2739012B7BAD,8E961098AAAFB38D,4,Arrival times within ±1 minutes,"(casual, Forest River Park -> Salem MBTA - Washington at Federal St, ~698)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,6,8,6
COMMUTER_member_Elm St at White St~Alewife MBTA at Steel Place,HIGH,Matched Outbound + Return Journey,member,S32039,M32046,M32046,S32039,07:45,07:45,17:40,2025-10-27,2025-10-27,0,9h 55m,670843151F4A0720,DECD2F4FC6B568A8,4,Arrival times within ±1 minutes,"(member, Elm St at White St -> Alewife MBTA at Steel Place, ~464)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,9,2,9
COMMUTER_casual_Washington St at Northampton St~Christian Science Plaza - Massachusetts Ave at Westland Ave,HIGH,Matched Outbound + Return Journey,casual,C32072,B32005,B32005,C32072,00:39,00:39,22:24,2025-10-11,2025-10-11,0,21h 45m,10FD4DDC6DCBCB47,8D3007B5C8CE5FF7,4,Arrival times within ±0 minutes,"(casual, Washington St at Northampton St -> Christian Science Plaza - Massachusetts Ave at Westland Ave, ~38)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,4
COMMUTER_member_MIT Vassar St~Ames St at Main St,HIGH,Matched Outbound + Return Journey,member,M32042,M32037,M32037,M32042,08:10,08:10,18:02,2025-10-21,2025-10-21,0,9h 52m,5428D88DF0702A97,ECFA911E1A2CD415,4,Arrival times within ±0 minutes,"(member, MIT Vassar St -> Ames St at Main St, ~490)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,8,8,11
COMMUTER_member_Community Path at Cedar Street~Grove St at Community Path,HIGH,Matched Outbound + Return Journey,member,S32022,S32019,S32019,S32022,05:46,05:46,19:02,2025-10-08,2025-10-08,0,13h 16m,0BB0D106D0F4E650,DA1D595B089159B9,4,Arrival times within ±1 minutes,"(member, Community Path at Cedar Street -> Grove St at Community Path, ~346)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,7,8,10,11
COMMUTER_member_Linear Park - Mass. Ave. at Cameron Ave. ~Davis Square,HIGH,Matched Outbound + Return Journey,member,M32025,,S32006,M32025,08:06,08:06,17:09,2025-10-31,2025-10-31,0,9h 3m,47D7B5D6EEDFF314,992BD16B35EDB908,4,Arrival times within ±1 minutes,"(member, Linear Park - Mass. Ave. at Cameron Ave.  -> Davis Square, ~486)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,12,16,19,22
COMMUTER_member_Deerfield St at Commonwealth Ave~Commonwealth Ave at Blandford Mall,HIGH,Matched Outbound + Return Journey,member,B32037,B32067,B32067,B32037,09:32,09:32,19:44,2025-10-02,2025-10-02,0,10h 12m,D483F498D36553AB,692F487A735D437B,4,Arrival times within ±1 minutes,"(member, Deerfield St at Commonwealth Ave -> Commonwealth Ave at Blandford Mall, ~572)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,7,7,8
COMMUTER_casual_Commonwealth Ave at Agganis Way~Arsenal Yards,HIGH,Matched Outbound + Return Journey,casual,A32002,W32004,W32004,A32002,17:15,17:15,22:40,2025-10-11,2025-10-11,0,5h 25m,6D13CBE64C532441,230DF46DCE5A23E1,4,Arrival times within ±1 minutes,"(casual, Commonwealth Ave at Agganis Way -> Arsenal Yards, ~1034)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,2,4
COMMUTER_casual_Moore Youth Center~Boston Medical Center - E Concord St at Harrison Ave,HIGH,Matched Outbound + Return Journey,casual,M32089,C32002,C32002,M32089,07:35,07:35,16:36,2025-10-03,2025-10-03,0,9h 1m,9E64578FD812853A,14A0E16F0F574042,4,Arrival times within ±1 minutes,"(casual, Moore Youth Center -> Boston Medical Center - E Concord St at Harrison Ave, ~454)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,7,7,7
COMMUTER_member_Moore Youth Center~Verizon Innovation Hub 10 Ware Street,HIGH,Matched Outbound + Return Journey,member,M32089,M32050,M32050,M32089,08:24,08:24,15:22,2025-10-24,2025-10-24,0,6h 58m,0FCCF43089132C5F,4F5F65A7F76A8E1F,4,Arrival times within ±0 minutes,"(member, Moore Youth Center -> Verizon Innovation Hub 10 Ware Street, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,9,10,15,15
COMMUTER_casual_Salem Willows Park~Hawthorne Boulevard,HIGH,Matched Outbound + Return Journey,casual,T32002,T32008,T32008,T32002,11:39,11:39,16:37,2025-10-25,2025-10-25,0,4h 58m,8EE138C7898CF5DF,38F58789C58F1508,4,Arrival times within ±0 minutes,"(casual, Salem Willows Park -> Hawthorne Boulevard, ~698)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,6,4
COMMUTER_casual_Harrison Ave at Mullins Way~Boylston St at Fairfield St,HIGH,Matched Outbound + Return Journey,casual,C32057,C32008,C32008,C32057,09:14,09:14,18:59,2025-10-17,2025-10-17,0,9h 45m,ED9A7CBFD0620233,C0834958E792B4BD,4,Arrival times within ±1 minutes,"(casual, Harrison Ave at Mullins Way -> Boylston St at Fairfield St, ~554)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,3,4
COMMUTER_member_Nashua Street at Red Auerbach Way~Mass Ave at Albany St,HIGH,Matched Outbound + Return Journey,member,A32025,M32061,M32061,A32025,07:47,07:47,15:29,2025-10-02,2025-10-02,0,7h 42m,2B603CBA3C3BC1B8,AC997D744D2249BE,4,Arrival times within ±1 minutes,"(member, Nashua Street at Red Auerbach Way -> Mass Ave at Albany St, ~466)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,7,5,7
COMMUTER_casual_Lafayette at Leach St~Derby Street,HIGH,Matched Outbound + Return Journey,casual,T32006,T32018,T32018,T32006,10:34,10:34,16:04,2025-10-10,2025-10-10,0,5h 30m,B673D0C2153C3404,7AB18DD7172A8A18,4,Arrival times within ±0 minutes,"(casual, Lafayette at Leach St -> Derby Street, ~634)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,4
COMMUTER_member_Cambridge St - at Columbia St / Webster Ave~325 Binney St.,HIGH,Matched Outbound + Return Journey,member,M32007,M32091,M32091,M32007,06:52,06:52,22:57,2025-10-17,2025-10-17,0,16h 5m,F57E426EA49099EC,7D31DEEBCDA5DBE3,4,Arrival times within ±1 minutes,"(member, Cambridge St - at Columbia St / Webster Ave -> 325 Binney St., ~412)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,12,12,12,12
COMMUTER_member_Verizon Innovation Hub 10 Ware Street~Porter Square Station,HIGH,Matched Outbound + Return Journey,member,M32050,M32029,M32029,M32050,07:26,07:26,15:47,2025-10-15,2025-10-15,0,8h 21m,2AFFE8D0F1461767,1C2699F85E34C6D2,4,Arrival times within ±1 minutes,"(member, Verizon Innovation Hub 10 Ware Street -> Porter Square Station, ~446)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,6,5
COMMUTER_casual_Salem MBTA - Washington at Federal St~Salem State University - Bike Path at Loring Ave,HIGH,Matched Outbound + Return Journey,casual,T32005,T32007 ,T32007 ,T32005,00:25,00:25,17:38,2025-10-19,2025-10-19,0,17h 13m,3178113D60E78345,3F2905E8B8000269,4,Arrival times within ±0 minutes,"(casual, Salem MBTA - Washington at Federal St -> Salem State University - Bike Path at Loring Ave, ~24)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,6,6,9
COMMUTER_member_Rowes Wharf at Atlantic Ave~Stuart St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,D32008,D32049,D32049,D32008,07:51,07:51,16:06,2025-10-01,2025-10-01,0,8h 15m,DF8FA656FBBDB955,0DE0E5C11685E941,4,Arrival times within ±1 minutes,"(member, Rowes Wharf at Atlantic Ave -> Stuart St at Berkeley St, ~470)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,9,9,9,9
COMMUTER_member_South Station - 700 Atlantic Ave~Stuart St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,A32010,D32049,D32049,A32010,08:31,08:31,17:54,2025-10-14,2025-10-14,0,9h 23m,AAC4533371068A17,AABCF79E83FB364F,4,Arrival times within ±1 minutes,"(member, South Station - 700 Atlantic Ave -> Stuart St at Berkeley St, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,6,6,6
COMMUTER_casual_Stuart St at Charles St~Washington St at Peters Park,HIGH,Matched Outbound + Return Journey,casual,D32011,C32067,C32067,D32011,16:15,16:15,21:29,2025-10-27,2025-10-27,0,5h 14m,433AEC1E0923B40C,438F0B06D756BF59,4,Arrival times within ±1 minutes,"(casual, Stuart St at Charles St -> Washington St at Peters Park, ~974)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,13,14,21
COMMUTER_member_Lansdowne T Stop~40 Thorndike St,HIGH,Matched Outbound + Return Journey,member,B32058,M32094,M32094,B32058,07:42,07:42,18:03,2025-10-30,2025-10-30,0,10h 21m,CC40C69DA3DF8968,63BDFC729EF8606B,4,Arrival times within ±1 minutes,"(member, Lansdowne T Stop -> 40 Thorndike St, ~462)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,6,6,6,7
COMMUTER_member_Commonwealth Ave at Agganis Way~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,member,A32002,B32065,B32065,A32002,13:45,13:45,20:38,2025-10-05,2025-10-05,0,6h 53m,4A3FFC0667826F47,14C2E1C5AE4F6701,4,Arrival times within ±1 minutes,"(member, Commonwealth Ave at Agganis Way -> Massachusetts Ave at Boylston St., ~824)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,3,4
