Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level
COMMUTER_member_Central Square at Mass Ave / Essex St~955 Mass Ave,HIGH,Matched Outbound + Return Journey,member,M32011,M32073,M32073,M32011,17:15,17:15,22:43,2025-10-08,2025-10-08,0,5h 28m,D8F52896E99C346A,6C1496D0E52E2540,2,Arrival times within ±3 minutes,"(member, Central Square at Mass Ave / Essex St -> 955 Mass Ave, ~1035)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Central Square at Mass Ave / Essex St~955 Mass Ave,HIGH,Matched Outbound + Return Journey,casual,M32011,M32073,M32073,M32011,11:09,11:09,16:42,2025-10-25,2025-10-25,0,5h 33m,2FB154CE98C81C0D,E89901B4D26672EC,2,Arrival times within ±0 minutes,"(casual, Central Square at Mass Ave / Essex St -> 955 Mass Ave, ~665)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Conway Park - Somerville Avenue~Sidney Research Campus/Erie Street at Waverly,HIGH,Matched Outbound + Return Journey,member,S32004,M32047,M32047,S32004,08:56,08:56,18:35,2025-10-28,2025-10-28,0,9h 39m,EC92B554DDBAB4D1,A4425073F4FF2081,2,Arrival times within ±2 minutes,"(member, Conway Park - Somerville Avenue -> Sidney Research Campus/Erie Street at Waverly, ~535)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Cambridge Main Library at Broadway / Trowbridge St~Harvard Kennedy School at Bennett St / Eliot St,HIGH,Matched Outbound + Return Journey,member,M32013,M32016,M32016,M32013,08:53,08:53,14:40,2025-10-28,2025-10-28,0,5h 47m,26EC7CC589C78E42,DF190AE439D97E01,2,Arrival times within ±2 minutes,"(member, Cambridge Main Library at Broadway / Trowbridge St -> Harvard Kennedy School at Bennett St / Eliot St, ~530)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MIT Pacific St at Purrington St~Sidney Research Campus/Erie Street at Waverly,HIGH,Matched Outbound + Return Journey,member,M32041,M32047,M32047,M32041,00:01,00:01,13:51,2025-10-22,2025-10-22,0,13h 50m,F9CB338BC901D6BF,794C1DCD9CE2B874,2,Arrival times within ±1 minutes,"(member, MIT Pacific St at Purrington St -> Sidney Research Campus/Erie Street at Waverly, ~0)",Same member type + route + precise arrival time + return journey = clear person identification,2,50.0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_699 Mt Auburn St~Harvard Kennedy School at Bennett St / Eliot St,HIGH,Matched Outbound + Return Journey,casual,M32054,M32016,M32016,M32054,08:43,08:43,14:13,2025-10-19,2025-10-19,0,5h 30m,CB292B910E13E727,4BC4C5E2E94113DD,2,Arrival times within ±2 minutes,"(casual, 699 Mt Auburn St -> Harvard Kennedy School at Bennett St / Eliot St, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Brighton Mills - 370 Western Ave~Harvard Kennedy School at Bennett St / Eliot St,HIGH,Matched Outbound + Return Journey,casual,A32005,M32016,M32016,A32005,11:34,11:34,17:44,2025-10-02,2025-10-02,0,6h 10m,ADA3DE8478BB957E,E051144DB216E87B,2,Arrival times within ±2 minutes,"(casual, Brighton Mills - 370 Western Ave -> Harvard Kennedy School at Bennett St / Eliot St, ~690)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_30 Dane St~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,S32023,M32020,M32020,S32023,10:09,10:09,18:16,2025-10-04,2025-10-04,0,8h 7m,150270C246E85655,70FD7054536B8508,2,Arrival times within ±3 minutes,"(member, 30 Dane St -> Harvard Law School at Mass Ave / Jarvis St, ~605)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Dana Park~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32030,M32020,M32020,M32030,08:16,08:16,14:22,2025-10-06,2025-10-06,0,6h 6m,DE1B8955A0F002E0,D1653D3E3EDF327D,2,Arrival times within ±3 minutes,"(member, Dana Park -> Harvard Law School at Mass Ave / Jarvis St, ~495)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Boston College T~Washington St at Corey Rd,HIGH,Matched Outbound + Return Journey,casual,N32009,A32037,A32037,N32009,19:50,19:50,23:51,2025-10-17,2025-10-17,0,4h 1m,8C8A1E366CA8EAC1,78AC07FD4DEA552A,2,Arrival times within ±3 minutes,"(casual, Boston College T -> Washington St at Corey Rd, ~1190)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Jackson Square T Stop~Egleston Square - Atherton St at Washington St,HIGH,Matched Outbound + Return Journey,member,E32006,E32004,E32004,E32006,16:24,16:24,22:11,2025-10-03,2025-10-03,0,5h 47m,5EBF9E71FE2D65FD,4991C80A42021F08,2,Arrival times within ±1 minutes,"(member, Jackson Square T Stop -> Egleston Square - Atherton St at Washington St, ~980)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Alpine Path at Concord Ave~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32057,M32020,M32020,M32057,07:36,07:36,14:02,2025-10-28,2025-10-28,0,6h 26m,7A6958DC79D348E8,7B98972BE8BA1159,2,Arrival times within ±3 minutes,"(member, Alpine Path at Concord Ave -> Harvard Law School at Mass Ave / Jarvis St, ~455)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Western Ave at Everett St~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,A32062,M32020,M32020,A32062,09:09,09:09,19:16,2025-10-16,2025-10-16,0,10h 7m,F0C5649B66989D69,808C535B98064D3D,2,Arrival times within ±2 minutes,"(member, Western Ave at Everett St -> Harvard Law School at Mass Ave / Jarvis St, ~545)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Graham and Parks School – Linnaean St at Walker St~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32068,M32020,M32020,M32068,08:40,08:40,19:42,2025-10-10,2025-10-10,0,11h 2m,8EDF7CD0F5B71249,AAFE6713AF6473B6,2,Arrival times within ±2 minutes,"(member, Graham and Parks School – Linnaean St at Walker St -> Harvard Law School at Mass Ave / Jarvis St, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Harvard University River Houses at DeWolfe St / Cowperthwaite St~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32038,M32020,M32020,M32038,15:29,15:29,23:11,2025-10-19,2025-10-19,0,7h 42m,903A3CE939E52416,B701A59821D068D8,2,Arrival times within ±2 minutes,"(member, Harvard University River Houses at DeWolfe St / Cowperthwaite St -> Harvard Law School at Mass Ave / Jarvis St, ~925)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_955 Mass Ave~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,casual,M32073,M32020,M32020,M32073,02:07,02:07,10:19,2025-10-18,2025-10-18,0,8h 12m,7327C751C798032B,9AF7204F7E53187B,2,Arrival times within ±1 minutes,"(casual, 955 Mass Ave -> Harvard Law School at Mass Ave / Jarvis St, ~125)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Cambridge Dept. of Public Works -147 Hampshire St.~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32052,M32020,M32020,M32052,08:53,08:53,17:15,2025-10-27,2025-10-27,0,8h 22m,50B612B543530567,273DFAB2E44BAED4,2,Arrival times within ±2 minutes,"(member, Cambridge Dept. of Public Works -147 Hampshire St. -> Harvard Law School at Mass Ave / Jarvis St, ~530)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_175 N Harvard St~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,A32019,M32020,M32020,A32019,15:03,15:03,19:45,2025-10-05,2025-10-05,0,4h 42m,A6EC326474D76133,66BBBECA8FF4B612,2,Arrival times within ±1 minutes,"(member, 175 N Harvard St -> Harvard Law School at Mass Ave / Jarvis St, ~900)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Harvard Square at Mass Ave/ Dunster~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,casual,M32018,M32020,M32020,M32018,00:04,00:04,10:00,2025-10-12,2025-10-12,0,9h 56m,DE861EB0F2E4A94B,8189B961B664762B,2,Arrival times within ±2 minutes,"(casual, Harvard Square at Mass Ave/ Dunster -> Harvard Law School at Mass Ave / Jarvis St, ~0)",Same member type + route + precise arrival time + return journey = clear person identification,2,50.0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Beacon St at Washington / Kirkland~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,S32003,M32020,M32020,S32003,08:22,08:22,17:38,2025-10-03,2025-10-03,0,9h 16m,AF1A2AF1971142CF,F859F9F2641D1A58,2,Arrival times within ±0 minutes,"(member, Beacon St at Washington / Kirkland -> Harvard Law School at Mass Ave / Jarvis St, ~500)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Mass Ave at Hadley/Walden~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32056,M32020,M32020,M32056,09:47,09:47,18:33,2025-10-01,2025-10-01,0,8h 46m,A8B192E228912BAE,96B6055986183BBE,2,Arrival times within ±1 minutes,"(member, Mass Ave at Hadley/Walden -> Harvard Law School at Mass Ave / Jarvis St, ~585)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Harvard Square at Mass Ave/ Dunster~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32018,M32020,M32020,M32018,12:03,12:03,19:04,2025-10-11,2025-10-11,0,7h 1m,6B842D731E229239,2F19AFD541BC482E,2,Arrival times within ±2 minutes,"(member, Harvard Square at Mass Ave/ Dunster -> Harvard Law School at Mass Ave / Jarvis St, ~720)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Porter Square Station~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32029,M32020,M32020,M32029,09:55,09:55,16:34,2025-10-03,2025-10-03,0,6h 39m,C6A2C03B1DE28D6E,99992D851E2AC797,2,Arrival times within ±3 minutes,"(member, Porter Square Station -> Harvard Law School at Mass Ave / Jarvis St, ~595)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Elm St at White St~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,S32039,M32020,M32020,S32039,10:05,10:05,18:12,2025-10-30,2025-10-30,0,8h 7m,10A5856B7A7F5779,4860E70EFF874C46,2,Arrival times within ±3 minutes,"(member, Elm St at White St -> Harvard Law School at Mass Ave / Jarvis St, ~605)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Foss Park~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,S32015,M32020,M32020,S32015,05:58,05:58,17:46,2025-10-03,2025-10-03,0,11h 48m,4E6E57715BE3CF9D,2170DE36E2D87DAB,2,Arrival times within ±1 minutes,"(member, Foss Park -> Harvard Law School at Mass Ave / Jarvis St, ~355)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MIT at Mass Ave / Amherst St~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32006,M32020,M32020,M32006,09:59,09:59,15:04,2025-10-10,2025-10-10,0,5h 5m,5C75AEF34FDB1019,06FD00E26BDEB9E6,2,Arrival times within ±3 minutes,"(member, MIT at Mass Ave / Amherst St -> Harvard Law School at Mass Ave / Jarvis St, ~595)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Harvard University Housing - 115 Putnam Ave at Peabody Terrace~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32014,M32020,M32020,M32014,08:30,08:30,19:15,2025-10-21,2025-10-21,0,10h 45m,3F1E615C7208101B,6D741B92FA938708,2,Arrival times within ±0 minutes,"(member, Harvard University Housing - 115 Putnam Ave at Peabody Terrace -> Harvard Law School at Mass Ave / Jarvis St, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Williams St at Washington St~Egleston Square - Atherton St at Washington St,HIGH,Matched Outbound + Return Journey,member,D32040,E32004,E32004,D32040,08:21,08:21,15:44,2025-10-28,2025-10-28,0,7h 23m,3795FE1DA3020F10,4BA8CD60E5635FC0,2,Arrival times within ±1 minutes,"(member, Williams St at Washington St -> Egleston Square - Atherton St at Washington St, ~500)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Hyde Square - Centre St at Perkins St~Egleston Square - Atherton St at Washington St,HIGH,Matched Outbound + Return Journey,casual,E32003,E32004,E32004,E32003,00:25,00:25,20:23,2025-10-25,2025-10-25,0,19h 58m,3A359977B3D1E90C,EAEF7EAFF6AC95DC,2,Arrival times within ±0 minutes,"(casual, Hyde Square - Centre St at Perkins St -> Egleston Square - Atherton St at Washington St, ~25)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Moore Youth Center~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32089,M32020,M32020,M32089,07:27,07:27,20:58,2025-10-15,2025-10-15,0,13h 31m,602E2B025E76EE25,43A7301F1E37C493,2,Arrival times within ±0 minutes,"(member, Moore Youth Center -> Harvard Law School at Mass Ave / Jarvis St, ~445)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Lesley University~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32039,M32020,M32020,M32039,10:03,10:03,20:39,2025-10-21,2025-10-21,0,10h 36m,C6A914330770B8BB,8540C81A5AF555A2,2,Arrival times within ±0 minutes,"(member, Lesley University -> Harvard Law School at Mass Ave / Jarvis St, ~600)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_699 Mt Auburn St~Harvard Law School at Mass Ave / Jarvis St,HIGH,Matched Outbound + Return Journey,member,M32054,M32020,M32020,M32054,09:08,09:08,21:04,2025-10-17,2025-10-17,0,11h 56m,4A66A9714B2100EA,653D0639D86B96F3,2,Arrival times within ±0 minutes,"(member, 699 Mt Auburn St -> Harvard Law School at Mass Ave / Jarvis St, ~545)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Harvard Ave at Brainerd Rd~Washington St at Corey Rd,HIGH,Matched Outbound + Return Journey,member,D32035,A32037,A32037,D32035,16:00,16:00,20:51,2025-10-15,2025-10-15,0,4h 51m,56C833FE053CE5DC,C79FB192BC1B4C79,2,Arrival times within ±0 minutes,"(member, Harvard Ave at Brainerd Rd -> Washington St at Corey Rd, ~960)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Discovery Park - 30 Acorn Park Drive~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,M32066,M32033,M32033,M32066,08:01,08:01,18:17,2025-10-28,2025-10-28,0,10h 16m,9E1B7A5598743047,2B5515F5C8E5F6AB,2,Arrival times within ±2 minutes,"(member, Discovery Park - 30 Acorn Park Drive -> Alewife Station at Russell Field, ~480)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Brigham Circle - Francis St at Huntington Ave~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,member,B32013,B32033,B32033,B32013,13:37,13:37,21:46,2025-10-31,2025-10-31,0,8h 9m,AAF27F4E9E1FE948,75B94CA1BA3CEC8D,2,Arrival times within ±0 minutes,"(member, Brigham Circle - Francis St at Huntington Ave -> Huntington Ave at Mass Art, ~815)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Martha Eliot Health Center~Tremont St at E Berkeley St,HIGH,Matched Outbound + Return Journey,member,E32012,C32000,C32000,E32012,07:23,07:23,13:21,2025-10-15,2025-10-15,0,5h 58m,5A41D52EE2CA5934,A7B9343A37FE3AE0,2,Arrival times within ±1 minutes,"(member, Martha Eliot Health Center -> Tremont St at E Berkeley St, ~440)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Linwood St at Minuteman Bikeway~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,L32002,M32033,M32033,L32002,08:26,08:26,18:23,2025-10-07,2025-10-07,0,9h 57m,D7FD7A8A803EA4D7,A9E42DBA5B234038,2,Arrival times within ±3 minutes,"(member, Linwood St at Minuteman Bikeway -> Alewife Station at Russell Field, ~505)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Broadway at Central St~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,casual,S32016,M32033,M32033,S32016,08:00,08:00,14:32,2025-10-02,2025-10-02,0,6h 32m,51AC0D6F7F0E5233,7AFEA4F67F8FAAAA,2,Arrival times within ±3 minutes,"(casual, Broadway at Central St -> Alewife Station at Russell Field, ~480)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Mass Ave at Albany St~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32061,M32072,M32072,M32061,08:22,08:22,15:57,2025-10-15,2025-10-15,0,7h 35m,F190833259436A3F,33002AFC77E6451F,2,Arrival times within ±2 minutes,"(member, Mass Ave at Albany St -> Galileo Galilei Way at Main Street, ~500)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Broadway at Central St~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,S32016,M32033,M32033,S32016,07:51,07:51,13:28,2025-10-27,2025-10-27,0,5h 37m,6E444A9C94772BF1,F73A4257791C1E72,2,Arrival times within ±2 minutes,"(member, Broadway at Central St -> Alewife Station at Russell Field, ~470)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Edgerly Education Center~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,S32038,M32033,M32033,S32038,08:03,08:03,13:21,2025-10-06,2025-10-06,0,5h 18m,ABFD717B804A07AF,58660714E70F08B4,2,Arrival times within ±2 minutes,"(member, Edgerly Education Center -> Alewife Station at Russell Field, ~480)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_University Park~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32040,M32072,M32072,M32040,08:18,08:18,17:29,2025-10-20,2025-10-20,0,9h 11m,AED569B759FFE3CC,AE4AD893B0F30185,2,Arrival times within ±1 minutes,"(member, University Park -> Galileo Galilei Way at Main Street, ~495)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Union Square East~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,S32041,M32072,M32072,S32041,06:41,06:41,16:27,2025-10-20,2025-10-20,0,9h 46m,C219ACB67E29EDA9,ABCAACBF27DFB038,2,Arrival times within ±3 minutes,"(member, Union Square East -> Galileo Galilei Way at Main Street, ~400)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Thorndike Field at Minuteman Bikeway~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,L32005,M32033,M32033,L32005,09:13,09:13,17:37,2025-10-27,2025-10-27,0,8h 24m,056FA5A937741260,6A9855717AA57F3C,2,Arrival times within ±3 minutes,"(member, Thorndike Field at Minuteman Bikeway -> Alewife Station at Russell Field, ~550)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32012,M32072,M32072,M32012,08:53,08:53,17:17,2025-10-24,2025-10-24,0,8h 24m,4B70007FBFFA9544,E86493D0A845CB42,2,Arrival times within ±2 minutes,"(member, Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St -> Galileo Galilei Way at Main Street, ~530)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Forsyth St at Huntington Ave~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,member,B32062,B32033,B32033,B32062,13:09,13:09,19:41,2025-10-02,2025-10-02,0,6h 32m,B2056DDD78FEF8FC,D6267C16B0855C3C,2,Arrival times within ±1 minutes,"(member, Forsyth St at Huntington Ave -> Huntington Ave at Mass Art, ~785)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_South Station - 700 Atlantic Ave~Tremont St at E Berkeley St,HIGH,Matched Outbound + Return Journey,member,A32010,C32000,C32000,A32010,00:38,00:38,08:13,2025-10-20,2025-10-20,0,7h 35m,CFE62FF7A93CD7D2,7706967F715E2DF0,2,Arrival times within ±0 minutes,"(member, South Station - 700 Atlantic Ave -> Tremont St at E Berkeley St, ~35)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Huntington Ave at Mass Art~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,casual,B32033,B32033,B32033,B32033,13:40,13:40,22:56,2025-10-07,2025-10-07,0,9h 16m,2C96EBA92B15C7D9,2F0951ECD6B1A874,2,Arrival times within ±0 minutes,"(casual, Huntington Ave at Mass Art -> Huntington Ave at Mass Art, ~820)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MIT Vassar St~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32042,M32072,M32072,M32042,07:31,07:31,19:17,2025-10-15,2025-10-15,0,11h 46m,F80442D61C449786,EF598581D749AC9B,2,Arrival times within ±3 minutes,"(member, MIT Vassar St -> Galileo Galilei Way at Main Street, ~450)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Elevate at One Leighton~Chelsea Station,HIGH,Matched Outbound + Return Journey,member,M32092,H32005,H32005,M32092,07:07,07:07,15:53,2025-10-15,2025-10-15,0,8h 46m,D4C20D61BA54FF34,18C2E69B69835C43,2,Arrival times within ±1 minutes,"(member, Elevate at One Leighton -> Chelsea Station, ~425)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Forsyth St at Huntington Ave~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,casual,B32062,B32033,B32033,B32062,03:11,03:11,10:29,2025-10-06,2025-10-06,0,7h 18m,669E122698AC2530,EEF78567D020B0B4,2,Arrival times within ±3 minutes,"(casual, Forsyth St at Huntington Ave -> Huntington Ave at Mass Art, ~190)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MIT at Mass Ave / Amherst St~Galileo Galilei Way at Main Street,HIGH,Matched Outbound + Return Journey,member,M32006,M32072,M32072,M32006,08:27,08:27,17:01,2025-10-21,2025-10-21,0,8h 34m,ADD9404F9A553D33,58434E5ADFCEF6C4,2,Arrival times within ±0 minutes,"(member, MIT at Mass Ave / Amherst St -> Galileo Galilei Way at Main Street, ~505)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Copley Square - Dartmouth St at Boylston St~Huntington Ave at Mass Art,HIGH,Matched Outbound + Return Journey,casual,D32005,B32033,B32033,D32005,12:55,12:55,17:15,2025-10-19,2025-10-19,0,4h 20m,523FE302391D8F61,8C6B531A828669CA,2,Arrival times within ±2 minutes,"(casual, Copley Square - Dartmouth St at Boylston St -> Huntington Ave at Mass Art, ~775)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Linear Park - Mass. Ave. at Cameron Ave. ~Alewife Station at Russell Field,HIGH,Matched Outbound + Return Journey,member,M32025,M32033,M32033,M32025,07:47,07:47,18:12,2025-10-01,2025-10-01,0,10h 25m,5FEE01FC46468A14,4FECB2890A63F91E,2,Arrival times within ±2 minutes,"(member, Linear Park - Mass. Ave. at Cameron Ave.  -> Alewife Station at Russell Field, ~465)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Beacon St at Charles St~Tremont St at E Berkeley St,HIGH,Matched Outbound + Return Journey,member,D32024,C32000,C32000,D32024,05:49,05:49,18:42,2025-10-05,2025-10-05,0,12h 53m,6E7AC2A15765C9F0,029FAB69407774F6,2,Arrival times within ±0 minutes,"(member, Beacon St at Charles St -> Tremont St at E Berkeley St, ~345)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
